danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
0.585,0.512,5,-7.966,1,0.0272,0.427,0.0111,0.11,0.203,124.015,audio_features,0wr0JTOlgZVYccny0GlL4T,spotify:track:0wr0JTOlgZVYccny0GlL4T,https://api.spotify.com/v1/tracks/0wr0JTOlgZVYccny0GlL4T,https://api.spotify.com/v1/audio-analysis/0wr0JTOlgZVYccny0GlL4T,233573,4
0.538,0.648,1,-6.709,0,0.0282,0.178,4.7e-05,0.241,0.359,135.958,audio_features,4NgBpiVDCdDvpiV92QIekx,spotify:track:4NgBpiVDCdDvpiV92QIekx,https://api.spotify.com/v1/tracks/4NgBpiVDCdDvpiV92QIekx,https://api.spotify.com/v1/audio-analysis/4NgBpiVDCdDvpiV92QIekx,226360,4
0.63,0.39,4,-8.771,0,0.033,0.581,3.76e-05,0.153,0.263,65.983,audio_features,2bENCQdshCGZCoMjIzhzKb,spotify:track:2bENCQdshCGZCoMjIzhzKb,https://api.spotify.com/v1/tracks/2bENCQdshCGZCoMjIzhzKb,https://api.spotify.com/v1/audio-analysis/2bENCQdshCGZCoMjIzhzKb,188467,3
0.697,0.286,2,-14.804,1,0.0377,0.587,5.95e-06,0.0871,0.428,80.14,audio_features,39Shd0A8AL4jZ7bmuvEWAu,spotify:track:39Shd0A8AL4jZ7bmuvEWAu,https://api.spotify.com/v1/tracks/39Shd0A8AL4jZ7bmuvEWAu,https://api.spotify.com/v1/audio-analysis/39Shd0A8AL4jZ7bmuvEWAu,273920,4
0.702,0.105,7,-22.333,1,0.0433,0.848,5.39e-05,0.306,0.563,109.289,audio_features,4Q2t1wFBSwgaPlgV5GpqZp,spotify:track:4Q2t1wFBSwgaPlgV5GpqZp,https://api.spotify.com/v1/tracks/4Q2t1wFBSwgaPlgV5GpqZp,https://api.spotify.com/v1/audio-analysis/4Q2t1wFBSwgaPlgV5GpqZp,274714,4
0.586,0.773,8,-5.724,0,0.0303,0.0187,0,0.314,0.369,94.83,audio_features,68xnudIZzP49DreYAMlbqZ,spotify:track:68xnudIZzP49DreYAMlbqZ,https://api.spotify.com/v1/tracks/68xnudIZzP49DreYAMlbqZ,https://api.spotify.com/v1/audio-analysis/68xnudIZzP49DreYAMlbqZ,295067,4
0.285,0.687,2,-6.578,0,0.0503,0.115,0.0264,0.0669,0.55,177.2,audio_features,42lYZbSwiCrCLFA9bAxGaD,spotify:track:42lYZbSwiCrCLFA9bAxGaD,https://api.spotify.com/v1/tracks/42lYZbSwiCrCLFA9bAxGaD,https://api.spotify.com/v1/audio-analysis/42lYZbSwiCrCLFA9bAxGaD,274720,3
0.408,0.653,8,-4.998,1,0.0381,0.146,0,0.116,0.487,165.986,audio_features,36AuPdmgqKs608Qsoy5iyO,spotify:track:36AuPdmgqKs608Qsoy5iyO,https://api.spotify.com/v1/tracks/36AuPdmgqKs608Qsoy5iyO,https://api.spotify.com/v1/audio-analysis/36AuPdmgqKs608Qsoy5iyO,265920,4
0.598,0.7,6,-9.757,0,0.128,0.141,1.24e-05,0.0535,0.777,180.013,audio_features,1dYgBxWZcYQR1AdngWtHGH,spotify:track:1dYgBxWZcYQR1AdngWtHGH,https://api.spotify.com/v1/tracks/1dYgBxWZcYQR1AdngWtHGH,https://api.spotify.com/v1/audio-analysis/1dYgBxWZcYQR1AdngWtHGH,231800,4
0.461,0.499,2,-7.452,0,0.034,0.173,1.3e-06,0.0856,0.352,149.835,audio_features,3CzjnucPZidOV7efqfKZGv,spotify:track:3CzjnucPZidOV7efqfKZGv,https://api.spotify.com/v1/tracks/3CzjnucPZidOV7efqfKZGv,https://api.spotify.com/v1/audio-analysis/3CzjnucPZidOV7efqfKZGv,284945,3
0.583,0.702,1,-4.384,0,0.0248,0.176,0.000243,0.434,0.324,131.975,audio_features,6XEP1kd3G00qnFQKARHVol,spotify:track:6XEP1kd3G00qnFQKARHVol,https://api.spotify.com/v1/tracks/6XEP1kd3G00qnFQKARHVol,https://api.spotify.com/v1/audio-analysis/6XEP1kd3G00qnFQKARHVol,227373,4
0.653,0.668,4,-6.542,0,0.0309,0.202,0,0.507,0.663,115.936,audio_features,3usbNeewitMkSZpbHo6Vey,spotify:track:3usbNeewitMkSZpbHo6Vey,https://api.spotify.com/v1/tracks/3usbNeewitMkSZpbHo6Vey,https://api.spotify.com/v1/audio-analysis/3usbNeewitMkSZpbHo6Vey,229240,4
0.816,0.703,4,-4.072,1,0.0304,0.115,1.63e-05,0.209,0.427,119.994,audio_features,0VkqhF84r0gedIeiWWZiPl,spotify:track:0VkqhF84r0gedIeiWWZiPl,https://api.spotify.com/v1/tracks/0VkqhF84r0gedIeiWWZiPl,https://api.spotify.com/v1/audio-analysis/0VkqhF84r0gedIeiWWZiPl,211253,4
0.662,0.502,0,-9.719,0,0.0265,0.168,0.0647,0.119,0.356,92.013,audio_features,3tJh9j8awbVzSuMlRz74Ij,spotify:track:3tJh9j8awbVzSuMlRz74Ij,https://api.spotify.com/v1/tracks/3tJh9j8awbVzSuMlRz74Ij,https://api.spotify.com/v1/audio-analysis/3tJh9j8awbVzSuMlRz74Ij,374178,4
0.567,0.486,11,-10.353,0,0.0285,0.323,0,0.108,0.238,86.949,audio_features,3S3IJZuUZSRxdqJsn40lVv,spotify:track:3S3IJZuUZSRxdqJsn40lVv,https://api.spotify.com/v1/tracks/3S3IJZuUZSRxdqJsn40lVv,https://api.spotify.com/v1/audio-analysis/3S3IJZuUZSRxdqJsn40lVv,197867,4
0.566,0.84,0,-4.548,1,0.0343,0.00625,0,0.0699,0.9,174.041,audio_features,4MhgH6RRoLEzc07fdxlyKV,spotify:track:4MhgH6RRoLEzc07fdxlyKV,https://api.spotify.com/v1/tracks/4MhgH6RRoLEzc07fdxlyKV,https://api.spotify.com/v1/audio-analysis/4MhgH6RRoLEzc07fdxlyKV,264940,4
0.554,0.563,4,-10.274,0,0.0588,0.369,3.9e-06,0.109,0.435,159.787,audio_features,6ICZQc8fr18dK37RN6R2YL,spotify:track:6ICZQc8fr18dK37RN6R2YL,https://api.spotify.com/v1/tracks/6ICZQc8fr18dK37RN6R2YL,https://api.spotify.com/v1/audio-analysis/6ICZQc8fr18dK37RN6R2YL,200320,4
0.301,0.577,4,-11.364,0,0.0438,0.46,1.65e-06,0.418,0.36,79.954,audio_features,4QwmWRYHOHIe973byvgsyG,spotify:track:4QwmWRYHOHIe973byvgsyG,https://api.spotify.com/v1/tracks/4QwmWRYHOHIe973byvgsyG,https://api.spotify.com/v1/audio-analysis/4QwmWRYHOHIe973byvgsyG,242560,4
0.506,0.206,2,-14.071,1,0.0338,0.446,1.69e-06,0.121,0.267,119.816,audio_features,6NgBJ4S6rCHEg9wQIqla53,spotify:track:6NgBJ4S6rCHEg9wQIqla53,https://api.spotify.com/v1/tracks/6NgBJ4S6rCHEg9wQIqla53,https://api.spotify.com/v1/audio-analysis/6NgBJ4S6rCHEg9wQIqla53,220507,4
0.516,0.227,2,-14.428,0,0.0299,0.692,9.77e-05,0.0774,0.382,139.122,audio_features,1qJnvvXo2fx7lvqSNKQg9H,spotify:track:1qJnvvXo2fx7lvqSNKQg9H,https://api.spotify.com/v1/tracks/1qJnvvXo2fx7lvqSNKQg9H,https://api.spotify.com/v1/audio-analysis/1qJnvvXo2fx7lvqSNKQg9H,236173,4
0.629,0.822,2,-7.531,1,0.0301,0.101,0.000836,0.201,0.52,101.505,audio_features,5b8Ulw0Y48s2kiD4L5Di3q,spotify:track:5b8Ulw0Y48s2kiD4L5Di3q,https://api.spotify.com/v1/tracks/5b8Ulw0Y48s2kiD4L5Di3q,https://api.spotify.com/v1/audio-analysis/5b8Ulw0Y48s2kiD4L5Di3q,260920,4
0.732,0.396,4,-9.348,0,0.0286,0.0841,3.58e-05,0.105,0.548,90.024,audio_features,6i0V12jOa3mr6uu4WYhUBr,spotify:track:6i0V12jOa3mr6uu4WYhUBr,https://api.spotify.com/v1/tracks/6i0V12jOa3mr6uu4WYhUBr,https://api.spotify.com/v1/audio-analysis/6i0V12jOa3mr6uu4WYhUBr,195920,4
0.734,0.637,4,-5.677,0,0.141,0.0462,2.29e-05,0.0602,0.648,169.977,audio_features,3CRDbSIZ4r5MsZ0YwxuEkn,spotify:track:3CRDbSIZ4r5MsZ0YwxuEkn,https://api.spotify.com/v1/tracks/3CRDbSIZ4r5MsZ0YwxuEkn,https://api.spotify.com/v1/audio-analysis/3CRDbSIZ4r5MsZ0YwxuEkn,202333,4
0.453,0.222,1,-10.649,0,0.0407,0.951,0.00312,0.112,0.12,92.417,audio_features,6tR3guUSh0V3sz5IcZsUrw,spotify:track:6tR3guUSh0V3sz5IcZsUrw,https://api.spotify.com/v1/tracks/6tR3guUSh0V3sz5IcZsUrw,https://api.spotify.com/v1/audio-analysis/6tR3guUSh0V3sz5IcZsUrw,400705,4
0.734,0.637,4,-5.677,0,0.141,0.0462,2.29e-05,0.0602,0.648,169.977,audio_features,0lAB2lC6h4YhBIdkYYbpQH,spotify:track:0lAB2lC6h4YhBIdkYYbpQH,https://api.spotify.com/v1/tracks/0lAB2lC6h4YhBIdkYYbpQH,https://api.spotify.com/v1/audio-analysis/0lAB2lC6h4YhBIdkYYbpQH,202333,4
0.441,0.319,3,-13.99,1,0.0392,0.829,0,0.0765,0.671,99.419,audio_features,3nxaPqAOxUxkLhIhbvmv4t,spotify:track:3nxaPqAOxUxkLhIhbvmv4t,https://api.spotify.com/v1/tracks/3nxaPqAOxUxkLhIhbvmv4t,https://api.spotify.com/v1/audio-analysis/3nxaPqAOxUxkLhIhbvmv4t,453507,4
0.725,0.68,8,-5.465,1,0.0306,0.162,2.13e-06,0.158,0.76,119.939,audio_features,1fidCEsYlaVE3pHwKCvpFZ,spotify:track:1fidCEsYlaVE3pHwKCvpFZ,https://api.spotify.com/v1/tracks/1fidCEsYlaVE3pHwKCvpFZ,https://api.spotify.com/v1/audio-analysis/1fidCEsYlaVE3pHwKCvpFZ,247520,4
0.194,0.169,1,-19.492,0,0.0491,0.99,6.95e-05,0.086,0.04,132.777,audio_features,0SZUE4njorp8W5hrwIxVTN,spotify:track:0SZUE4njorp8W5hrwIxVTN,https://api.spotify.com/v1/tracks/0SZUE4njorp8W5hrwIxVTN,https://api.spotify.com/v1/audio-analysis/0SZUE4njorp8W5hrwIxVTN,223240,4
0.775,0.719,7,-6.212,0,0.0435,0.132,1.79e-06,0.0662,0.712,117.513,audio_features,48td6xvpokdYwvbl3JIiXP,spotify:track:48td6xvpokdYwvbl3JIiXP,https://api.spotify.com/v1/tracks/48td6xvpokdYwvbl3JIiXP,https://api.spotify.com/v1/audio-analysis/48td6xvpokdYwvbl3JIiXP,246027,4
0.655,0.671,9,-3.222,0,0.0253,0.26,0,0.135,0.457,80.029,audio_features,7EZ6Wb86O8XHCHyGhVZmTo,spotify:track:7EZ6Wb86O8XHCHyGhVZmTo,https://api.spotify.com/v1/tracks/7EZ6Wb86O8XHCHyGhVZmTo,https://api.spotify.com/v1/audio-analysis/7EZ6Wb86O8XHCHyGhVZmTo,268237,4
0.856,0.609,0,-7.223,1,0.0824,0.00801,8.15e-05,0.0344,0.928,114.988,audio_features,32OlwWuMpZ6b0aN2RZOeMS,spotify:track:32OlwWuMpZ6b0aN2RZOeMS,https://api.spotify.com/v1/tracks/32OlwWuMpZ6b0aN2RZOeMS,https://api.spotify.com/v1/audio-analysis/32OlwWuMpZ6b0aN2RZOeMS,269667,4
0.715,0.655,0,-6.425,1,0.137,0.0525,0,0.115,0.531,95.078,audio_features,5HQVUIKwCEXpe7JIHyY734,spotify:track:5HQVUIKwCEXpe7JIHyY734,https://api.spotify.com/v1/tracks/5HQVUIKwCEXpe7JIHyY734,https://api.spotify.com/v1/audio-analysis/5HQVUIKwCEXpe7JIHyY734,207333,4
0.771,0.76,4,-5.459,0,0.0514,0.147,0,0.053,0.881,119.0,audio_features,42ftjU4cTN5UTRksyqBKZJ,spotify:track:42ftjU4cTN5UTRksyqBKZJ,https://api.spotify.com/v1/tracks/42ftjU4cTN5UTRksyqBKZJ,https://api.spotify.com/v1/audio-analysis/42ftjU4cTN5UTRksyqBKZJ,218440,4
0.457,0.854,2,-6.2,1,0.265,0.0277,9.62e-05,0.731,0.485,172.231,audio_features,1kusepF3AacIEtUTYrw4GV,spotify:track:1kusepF3AacIEtUTYrw4GV,https://api.spotify.com/v1/tracks/1kusepF3AacIEtUTYrw4GV,https://api.spotify.com/v1/audio-analysis/1kusepF3AacIEtUTYrw4GV,203760,4
0.76,0.886,9,-5.356,0,0.0258,0.0219,7.43e-06,0.623,0.78,123.002,audio_features,7cQw68C5DPirUJRzy3fOnN,spotify:track:7cQw68C5DPirUJRzy3fOnN,https://api.spotify.com/v1/tracks/7cQw68C5DPirUJRzy3fOnN,https://api.spotify.com/v1/audio-analysis/7cQw68C5DPirUJRzy3fOnN,189399,4
0.484,0.731,1,-6.694,1,0.0379,0.431,0,0.151,0.51,101.654,audio_features,7yq4Qj7cqayVTp3FF9CWbm,spotify:track:7yq4Qj7cqayVTp3FF9CWbm,https://api.spotify.com/v1/tracks/7yq4Qj7cqayVTp3FF9CWbm,https://api.spotify.com/v1/audio-analysis/7yq4Qj7cqayVTp3FF9CWbm,204280,4
0.389,0.54,11,-7.222,1,0.0318,0.478,0.0151,0.189,0.24,146.391,audio_features,6Jny7L4EGfV0IniwbkOhHm,spotify:track:6Jny7L4EGfV0IniwbkOhHm,https://api.spotify.com/v1/tracks/6Jny7L4EGfV0IniwbkOhHm,https://api.spotify.com/v1/audio-analysis/6Jny7L4EGfV0IniwbkOhHm,194227,4
0.314,0.483,11,-8.365,1,0.0351,0.229,0.0269,0.564,0.348,145.047,audio_features,3W6UA36h0zahjxU709wLSI,spotify:track:3W6UA36h0zahjxU709wLSI,https://api.spotify.com/v1/tracks/3W6UA36h0zahjxU709wLSI,https://api.spotify.com/v1/audio-analysis/3W6UA36h0zahjxU709wLSI,241360,4
0.515,0.46,9,-11.261,0,0.0436,0.891,0.14,0.0874,0.259,140.067,audio_features,3Vx1nHKjtKL3qzUz756LNX,spotify:track:3Vx1nHKjtKL3qzUz756LNX,https://api.spotify.com/v1/tracks/3Vx1nHKjtKL3qzUz756LNX,https://api.spotify.com/v1/audio-analysis/3Vx1nHKjtKL3qzUz756LNX,239004,4
0.364,0.261,2,-16.34,0,0.0325,0.43,3.83e-06,0.115,0.316,90.926,audio_features,4CJDidwxijFdNQq4T1lpoZ,spotify:track:4CJDidwxijFdNQq4T1lpoZ,https://api.spotify.com/v1/tracks/4CJDidwxijFdNQq4T1lpoZ,https://api.spotify.com/v1/audio-analysis/4CJDidwxijFdNQq4T1lpoZ,278268,4
0.449,0.456,7,-10.833,0,0.0342,0.867,0.0469,0.128,0.385,91.626,audio_features,4nzrhqx5lGIIImbNod0Rb9,spotify:track:4nzrhqx5lGIIImbNod0Rb9,https://api.spotify.com/v1/tracks/4nzrhqx5lGIIImbNod0Rb9,https://api.spotify.com/v1/audio-analysis/4nzrhqx5lGIIImbNod0Rb9,277867,4
0.418,0.361,0,-13.075,0,0.0335,0.908,0.0521,0.125,0.299,199.661,audio_features,1bFrT1vzfOsBApkY0xIz5Z,spotify:track:1bFrT1vzfOsBApkY0xIz5Z,https://api.spotify.com/v1/tracks/1bFrT1vzfOsBApkY0xIz5Z,https://api.spotify.com/v1/audio-analysis/1bFrT1vzfOsBApkY0xIz5Z,307477,5
0.388,0.66,11,-7.372,1,0.0308,0.312,0.000307,0.0943,0.401,143.554,audio_features,429EttO8gs0bDo2SQfUNSm,spotify:track:429EttO8gs0bDo2SQfUNSm,https://api.spotify.com/v1/tracks/429EttO8gs0bDo2SQfUNSm,https://api.spotify.com/v1/audio-analysis/429EttO8gs0bDo2SQfUNSm,230507,4
0.797,0.811,5,-8.732,0,0.117,0.715,1.74e-05,0.215,0.817,96.528,audio_features,682LxUaiINLL1cuthv1nhP,spotify:track:682LxUaiINLL1cuthv1nhP,https://api.spotify.com/v1/tracks/682LxUaiINLL1cuthv1nhP,https://api.spotify.com/v1/audio-analysis/682LxUaiINLL1cuthv1nhP,207887,4
0.512,0.563,4,-11.8,0,0.0309,0.408,0.0262,0.153,0.636,79.888,audio_features,64nkD6rVwkhxUwTsYh897Q,spotify:track:64nkD6rVwkhxUwTsYh897Q,https://api.spotify.com/v1/tracks/64nkD6rVwkhxUwTsYh897Q,https://api.spotify.com/v1/audio-analysis/64nkD6rVwkhxUwTsYh897Q,224960,4
0.76,0.701,3,-6.393,1,0.042,0.232,0.00295,0.07,0.81,140.023,audio_features,7ygO2E3yfwZVYbzaPdGzed,spotify:track:7ygO2E3yfwZVYbzaPdGzed,https://api.spotify.com/v1/tracks/7ygO2E3yfwZVYbzaPdGzed,https://api.spotify.com/v1/audio-analysis/7ygO2E3yfwZVYbzaPdGzed,204467,4
0.553,0.843,7,-3.365,1,0.0627,0.137,2.25e-06,0.14,0.63,99.194,audio_features,5G1RhMTSAzFSmTkeUbKlBF,spotify:track:5G1RhMTSAzFSmTkeUbKlBF,https://api.spotify.com/v1/tracks/5G1RhMTSAzFSmTkeUbKlBF,https://api.spotify.com/v1/audio-analysis/5G1RhMTSAzFSmTkeUbKlBF,192400,4
0.65,0.377,6,-12.626,1,0.0275,0.807,0.0487,0.11,0.288,129.028,audio_features,3jDF66ZATb0FcHNnOqeyDK,spotify:track:3jDF66ZATb0FcHNnOqeyDK,https://api.spotify.com/v1/tracks/3jDF66ZATb0FcHNnOqeyDK,https://api.spotify.com/v1/audio-analysis/3jDF66ZATb0FcHNnOqeyDK,195735,4
0.473,0.317,2,-10.324,1,0.0318,0.944,0.0124,0.11,0.132,139.899,audio_features,6FOyzhp375u8DapDyQqGTh,spotify:track:6FOyzhp375u8DapDyQqGTh,https://api.spotify.com/v1/tracks/6FOyzhp375u8DapDyQqGTh,https://api.spotify.com/v1/audio-analysis/6FOyzhp375u8DapDyQqGTh,241720,4
0.731,0.675,5,-7.288,1,0.0412,0.0818,0.168,0.201,0.947,125.044,audio_features,0lYRAsWNDdUhGMftqH0RVG,spotify:track:0lYRAsWNDdUhGMftqH0RVG,https://api.spotify.com/v1/tracks/0lYRAsWNDdUhGMftqH0RVG,https://api.spotify.com/v1/audio-analysis/0lYRAsWNDdUhGMftqH0RVG,253439,4
0.508,0.597,4,-8.063,1,0.0396,0.0177,0.000856,0.091,0.185,81.982,audio_features,5BP0oaQ1VhuaznT77CBXQp,spotify:track:5BP0oaQ1VhuaznT77CBXQp,https://api.spotify.com/v1/tracks/5BP0oaQ1VhuaznT77CBXQp,https://api.spotify.com/v1/audio-analysis/5BP0oaQ1VhuaznT77CBXQp,231667,4
0.376,0.00187,7,-36.193,1,0.0549,0.996,0.953,0.0731,0.218,77.58,audio_features,0Tlvb46peCAX3mrKvYqyOW,spotify:track:0Tlvb46peCAX3mrKvYqyOW,https://api.spotify.com/v1/tracks/0Tlvb46peCAX3mrKvYqyOW,https://api.spotify.com/v1/audio-analysis/0Tlvb46peCAX3mrKvYqyOW,211250,3
0.619,0.644,2,-4.368,0,0.0249,0.525,0,0.129,0.482,94.991,audio_features,5RuVCoiNuDXuwsruIU6zrt,spotify:track:5RuVCoiNuDXuwsruIU6zrt,https://api.spotify.com/v1/tracks/5RuVCoiNuDXuwsruIU6zrt,https://api.spotify.com/v1/audio-analysis/5RuVCoiNuDXuwsruIU6zrt,275305,4
0.591,0.523,5,-6.867,0,0.0282,0.201,0,0.464,0.47,128.081,audio_features,5xdjUZ38D7z85oQGqBsmYd,spotify:track:5xdjUZ38D7z85oQGqBsmYd,https://api.spotify.com/v1/tracks/5xdjUZ38D7z85oQGqBsmYd,https://api.spotify.com/v1/audio-analysis/5xdjUZ38D7z85oQGqBsmYd,249213,4
0.264,0.482,10,-7.711,1,0.0372,0.461,6.42e-05,0.151,0.185,51.722,audio_features,79bKKv3MNqU7jec2IFKw7d,spotify:track:79bKKv3MNqU7jec2IFKw7d,https://api.spotify.com/v1/tracks/79bKKv3MNqU7jec2IFKw7d,https://api.spotify.com/v1/audio-analysis/79bKKv3MNqU7jec2IFKw7d,284398,4
0.583,0.52,11,-7.835,0,0.0454,0.744,0,0.742,0.304,130.755,audio_features,17X582hYRP0yevLNO4jzua,spotify:track:17X582hYRP0yevLNO4jzua,https://api.spotify.com/v1/tracks/17X582hYRP0yevLNO4jzua,https://api.spotify.com/v1/audio-analysis/17X582hYRP0yevLNO4jzua,271173,4
0.408,0.393,6,-8.468,0,0.0375,0.875,0,0.0996,0.269,114.383,audio_features,43qtC4pJFSH9qSC6TpTFLE,spotify:track:43qtC4pJFSH9qSC6TpTFLE,https://api.spotify.com/v1/tracks/43qtC4pJFSH9qSC6TpTFLE,https://api.spotify.com/v1/audio-analysis/43qtC4pJFSH9qSC6TpTFLE,235027,3
0.424,0.511,7,-8.153,0,0.0369,0.308,0.552,0.0924,0.431,117.326,audio_features,3Enl6YMkdrddhipS0lZrjG,spotify:track:3Enl6YMkdrddhipS0lZrjG,https://api.spotify.com/v1/tracks/3Enl6YMkdrddhipS0lZrjG,https://api.spotify.com/v1/audio-analysis/3Enl6YMkdrddhipS0lZrjG,72093,4
0.612,0.665,11,-4.519,0,0.0292,0.0119,0,0.0928,0.384,99.989,audio_features,1QqVXJhaHXpWHrnaEvTzi1,spotify:track:1QqVXJhaHXpWHrnaEvTzi1,https://api.spotify.com/v1/tracks/1QqVXJhaHXpWHrnaEvTzi1,https://api.spotify.com/v1/audio-analysis/1QqVXJhaHXpWHrnaEvTzi1,283680,4
0.799,0.662,7,-8.585,1,0.0347,0.00482,0.000505,0.0484,0.717,120.082,audio_features,7aJZxI6TVdIvQSuWxQ4rqp,spotify:track:7aJZxI6TVdIvQSuWxQ4rqp,https://api.spotify.com/v1/tracks/7aJZxI6TVdIvQSuWxQ4rqp,https://api.spotify.com/v1/audio-analysis/7aJZxI6TVdIvQSuWxQ4rqp,196000,4
0.525,0.538,11,-9.366,0,0.0783,0.14,0.117,0.095,0.802,175.953,audio_features,3ImoG3mDx8nadslaZeXEXK,spotify:track:3ImoG3mDx8nadslaZeXEXK,https://api.spotify.com/v1/tracks/3ImoG3mDx8nadslaZeXEXK,https://api.spotify.com/v1/audio-analysis/3ImoG3mDx8nadslaZeXEXK,291162,4
0.495,0.639,9,-6.455,1,0.0313,0.114,1.71e-06,0.065,0.619,159.949,audio_features,01OfqZWylm32K9svvmCcLx,spotify:track:01OfqZWylm32K9svvmCcLx,https://api.spotify.com/v1/tracks/01OfqZWylm32K9svvmCcLx,https://api.spotify.com/v1/audio-analysis/01OfqZWylm32K9svvmCcLx,265613,3
0.313,0.71,4,-4.628,0,0.0415,0.0981,0.000272,0.163,0.259,132.161,audio_features,0bTV1eMQO1HvYjzOZOv1e4,spotify:track:0bTV1eMQO1HvYjzOZOv1e4,https://api.spotify.com/v1/tracks/0bTV1eMQO1HvYjzOZOv1e4,https://api.spotify.com/v1/audio-analysis/0bTV1eMQO1HvYjzOZOv1e4,280115,4
0.864,0.719,4,-5.047,1,0.031,0.199,0,0.182,0.943,100.008,audio_features,1u2hPlWD5rlCzDa0X6zHaf,spotify:track:1u2hPlWD5rlCzDa0X6zHaf,https://api.spotify.com/v1/tracks/1u2hPlWD5rlCzDa0X6zHaf,https://api.spotify.com/v1/audio-analysis/1u2hPlWD5rlCzDa0X6zHaf,174733,4
0.593,0.00543,7,-35.422,1,0.0699,0.995,0.952,0.0814,0.314,76.488,audio_features,4jep6dMPP0z7HrN375InoL,spotify:track:4jep6dMPP0z7HrN375InoL,https://api.spotify.com/v1/tracks/4jep6dMPP0z7HrN375InoL,https://api.spotify.com/v1/audio-analysis/4jep6dMPP0z7HrN375InoL,204267,3
0.46,0.174,6,-15.814,1,0.0266,0.802,0.0341,0.106,0.242,91.941,audio_features,6J1n2IAFDPTTVckoJWt5zJ,spotify:track:6J1n2IAFDPTTVckoJWt5zJ,https://api.spotify.com/v1/tracks/6J1n2IAFDPTTVckoJWt5zJ,https://api.spotify.com/v1/audio-analysis/6J1n2IAFDPTTVckoJWt5zJ,278533,3
0.795,0.706,7,-7.494,1,0.101,0.0172,0.000384,0.326,0.623,95.593,audio_features,3oVSsJXNADnYAnZWiEWFJH,spotify:track:3oVSsJXNADnYAnZWiEWFJH,https://api.spotify.com/v1/tracks/3oVSsJXNADnYAnZWiEWFJH,https://api.spotify.com/v1/audio-analysis/3oVSsJXNADnYAnZWiEWFJH,171067,4
0.569,0.118,0,-18.932,0,0.106,0.7,6.21e-05,0.118,0.463,171.208,audio_features,2qrVYBy2PArMwQRVZxFWzz,spotify:track:2qrVYBy2PArMwQRVZxFWzz,https://api.spotify.com/v1/tracks/2qrVYBy2PArMwQRVZxFWzz,https://api.spotify.com/v1/audio-analysis/2qrVYBy2PArMwQRVZxFWzz,257906,4
0.86,0.408,6,-8.841,0,0.0532,0.203,0,0.103,0.53,116.831,audio_features,1yY9KKrsCOe5DUDstpvYke,spotify:track:1yY9KKrsCOe5DUDstpvYke,https://api.spotify.com/v1/tracks/1yY9KKrsCOe5DUDstpvYke,https://api.spotify.com/v1/audio-analysis/1yY9KKrsCOe5DUDstpvYke,256733,4
0.898,0.404,11,-6.541,1,0.0386,0.622,1.59e-05,0.0899,0.518,98.081,audio_features,5WjDmjD39LsFCRRALhorjd,spotify:track:5WjDmjD39LsFCRRALhorjd,https://api.spotify.com/v1/tracks/5WjDmjD39LsFCRRALhorjd,https://api.spotify.com/v1/audio-analysis/5WjDmjD39LsFCRRALhorjd,179347,4
0.695,0.658,7,-6.152,1,0.368,0.411,0,0.152,0.804,96.048,audio_features,6p7VW1pSnNR4vRO451ronT,spotify:track:6p7VW1pSnNR4vRO451ronT,https://api.spotify.com/v1/tracks/6p7VW1pSnNR4vRO451ronT,https://api.spotify.com/v1/audio-analysis/6p7VW1pSnNR4vRO451ronT,211440,4
0.46,0.643,5,-4.317,1,0.0307,0.0161,0.00675,0.127,0.506,130.31,audio_features,6eXNZLPoIikMlKuo1lKBAa,spotify:track:6eXNZLPoIikMlKuo1lKBAa,https://api.spotify.com/v1/tracks/6eXNZLPoIikMlKuo1lKBAa,https://api.spotify.com/v1/audio-analysis/6eXNZLPoIikMlKuo1lKBAa,229387,4
0.844,0.781,9,-4.839,1,0.234,0.0498,0,0.277,0.73,90.035,audio_features,2kftb6UA1jan9BaDnYt6Xa,spotify:track:2kftb6UA1jan9BaDnYt6Xa,https://api.spotify.com/v1/tracks/2kftb6UA1jan9BaDnYt6Xa,https://api.spotify.com/v1/audio-analysis/2kftb6UA1jan9BaDnYt6Xa,336040,4
0.739,0.511,9,-7.844,1,0.0362,0.167,1.34e-06,0.133,0.542,96.038,audio_features,2nGFzvICaeEWjIrBrL2RAx,spotify:track:2nGFzvICaeEWjIrBrL2RAx,https://api.spotify.com/v1/tracks/2nGFzvICaeEWjIrBrL2RAx,https://api.spotify.com/v1/audio-analysis/2nGFzvICaeEWjIrBrL2RAx,215360,4
0.662,0.822,2,-4.626,0,0.078,0.118,0,0.298,0.709,125.952,audio_features,55xnwMQW4DwoL2RzDbRwKy,spotify:track:55xnwMQW4DwoL2RzDbRwKy,https://api.spotify.com/v1/tracks/55xnwMQW4DwoL2RzDbRwKy,https://api.spotify.com/v1/audio-analysis/55xnwMQW4DwoL2RzDbRwKy,242098,4
0.622,0.907,9,-4.712,1,0.0425,0.111,0,0.166,0.482,120.016,audio_features,6pRaA6xGPOlM6wyHOgHaEo,spotify:track:6pRaA6xGPOlM6wyHOgHaEo,https://api.spotify.com/v1/tracks/6pRaA6xGPOlM6wyHOgHaEo,https://api.spotify.com/v1/audio-analysis/6pRaA6xGPOlM6wyHOgHaEo,210141,4
